names,scores,logfoldchanges,pvals,pvals_adj
FTL,93.00216,4.793177,0.0,0.0
CD74,92.76645,9.263264,0.0,0.0
HLA-DRA,92.22426,9.7358,0.0,0.0
SAT1,90.488174,6.366504,0.0,0.0
TYROBP,89.61361,9.382809,0.0,0.0
B2M,88.24911,5.532784,0.0,0.0
HLA-DPA1,87.60981,9.001826,0.0,0.0
HLA-DRB1,86.00858,8.853614,0.0,0.0
HLA-DPB1,85.59419,8.22086,0.0,0.0
CYBA,83.78747,6.1970196,0.0,0.0
FCER1G,83.25244,9.07372,0.0,0.0
AIF1,82.34182,9.702574,0.0,0.0
NPC2,82.02875,6.7484155,0.0,0.0
LAPTM5,81.52112,6.824576,0.0,0.0
SRGN,81.401535,6.8596354,0.0,0.0
S100A11,80.929955,6.4696417,0.0,0.0
HLA-B,80.67179,5.386156,0.0,0.0
CTSB,80.34074,5.4268813,0.0,0.0
CTSS,79.95411,7.9512177,0.0,0.0
FCGRT,79.82993,6.9274178,0.0,0.0
CST3,78.60069,4.341241,0.0,0.0
HLA-E,78.53425,5.5576777,0.0,0.0
FTH1,78.06029,2.6514273,0.0,0.0
C1QA,77.440186,9.928847,0.0,0.0
HLA-DQB1,77.24457,8.652394,0.0,0.0
RNASET2,77.21952,5.5325613,0.0,0.0
HLA-C,76.33335,4.884365,0.0,0.0
C1QB,76.321304,10.074866,0.0,0.0
ITM2B,76.08635,3.2151158,0.0,0.0
TMSB4X,75.41158,2.7585082,0.0,0.0
PSAP,75.072426,3.6177957,0.0,0.0
ITGB2,74.351326,6.2888207,0.0,0.0
MS4A6A,74.26387,10.41123,0.0,0.0
TPT1,74.14906,2.3083408,0.0,0.0
MS4A7,74.085625,9.91618,0.0,0.0
CEBPD,73.24704,6.6076255,0.0,0.0
APOE,72.61061,8.155537,0.0,0.0
C1QC,72.225655,10.303891,0.0,0.0
HLA-DMA,72.01952,7.449447,0.0,0.0
GRN,71.96769,4.7850833,0.0,0.0
CD68,70.71712,8.350504,0.0,0.0
CTSZ,70.464745,5.6525555,0.0,0.0
CD14,70.41107,9.334327,0.0,0.0
CSF1R,70.303474,10.249609,0.0,0.0
CTSD,70.19358,4.7707973,0.0,0.0
ARPC1B,69.51451,5.056014,0.0,0.0
APOC1,68.880554,8.315706,0.0,0.0
HLA-A,68.67415,3.0776143,0.0,0.0
HLA-DMB,68.48276,7.7749767,0.0,0.0
CYBB,68.00761,8.828087,0.0,0.0
CD81,67.52452,3.4996247,0.0,0.0
HLA-DQA1,66.8634,8.490867,0.0,0.0
ZFP36L2,66.559654,4.360551,0.0,0.0
FCGR2A,66.55314,9.620621,0.0,0.0
ARHGDIB,65.61799,5.2693596,0.0,0.0
CD163,65.426674,9.933307,0.0,0.0
PTPRC,65.309586,4.796504,0.0,0.0
FGL2,65.248604,8.294987,0.0,0.0
A2M,65.19578,8.789009,0.0,0.0
HCLS1,64.83044,6.1204796,0.0,0.0
CTSC,64.10433,5.240717,0.0,0.0
RGS10,64.03361,5.111294,0.0,0.0
IGSF6,63.48752,7.3323755,0.0,0.0
NEAT1,63.154522,4.0433283,0.0,0.0
MAFB,62.963257,5.309773,0.0,0.0
FYB1,62.798687,5.252611,0.0,0.0
CD53,62.68319,5.3119106,0.0,0.0
CEBPB,62.563965,6.061631,0.0,0.0
PLXDC2,62.26721,4.665638,0.0,0.0
ARPC3,62.221714,2.4132798,0.0,0.0
CPVL,62.094112,6.1404076,0.0,0.0
ZFP36L1,62.027058,4.3424177,0.0,0.0
