names,scores,logfoldchanges,pvals,pvals_adj
CDC20B,5.9948645,11.265186,2.0365546387436454e-09,1.042978068581908e-05
CFAP47,5.9933324,11.258297,2.0558420894099653e-09,1.042978068581908e-05
CFAP299,5.990899,8.855709,2.0868414120905283e-09,1.042978068581908e-05
WDR49,5.9882855,10.223099,2.120644172457408e-09,1.042978068581908e-05
CFAP54,5.984411,9.594222,2.1717493184595274e-09,1.042978068581908e-05
LINC01091,5.9770207,9.425595,2.2725518360636178e-09,1.042978068581908e-05
AGBL4,5.9698114,6.9348145,2.3752810884215725e-09,1.042978068581908e-05
DNAH12,5.962241,8.4073515,2.4880126151465675e-09,1.042978068581908e-05
GPX8,5.957285,8.005733,2.5646300967834686e-09,1.042978068581908e-05
CCDC171,5.915605,6.1421037,3.306578173378187e-09,1.056843022794425e-05
KIAA0825,5.913938,6.576647,3.3402398163860455e-09,1.056843022794425e-05
KCND2,5.9079,6.8816314,3.4649644199702466e-09,1.056843022794425e-05
ULK4,5.8710413,5.622624,4.330660319803654e-09,1.2192807566548736e-05
PCDH7,5.836526,5.833509,5.330043814644391e-09,1.3539878351611098e-05
SPATA17,5.829812,5.571386,5.548978860527485e-09,1.3539878351611098e-05
DNAH7,5.720769,5.452402,1.060431213266967e-08,2.2336509286742493e-05
AC005162.3,5.715497,5.0930147,1.0938394267246083e-08,2.2336509286742493e-05
CCNO,5.714776,5.5936146,1.09848683686611e-08,2.2336509286742493e-05
MAPK10,5.698014,4.371014,1.2121119629890443e-08,2.3349742082822112e-05
RNF220,5.514713,4.3934174,3.493499892806933e-08,6.261390316390757e-05
MFSD4B,5.498176,3.977933,3.8373973382054394e-08,6.261390316390757e-05
AL606516.1,5.494076,12.1080065,3.9276211104453104e-08,6.261390316390757e-05
GZMA,5.49376,11.781682,3.9346459735249696e-08,6.261390316390757e-05
CFAP43,5.4662743,8.18102,4.595935127602849e-08,7.008992566891328e-05
MNS1,5.4217105,4.070796,5.903143642479337e-08,8.642438418335448e-05
DCDC1,5.388637,6.313856,7.099404175798437e-08,9.994049701476869e-05
LINC01278,5.3586273,3.58927,8.385654174772298e-08,0.00011367530683364475
AC024382.1,5.3157763,5.7749734,1.0620364386998262e-07,0.00013483843223735298
HYDIN,5.314695,5.490062,1.0683627591823273e-07,0.00013483843223735298
BBOF1,5.301898,5.474291,1.146049322569245e-07,0.00013982183751785643
BBS9,5.291264,3.871762,1.2147392204639345e-07,0.00014342151680064668
EFNA5,5.276349,4.093334,1.3178278657544427e-07,0.00015073068035774488
SORCS1,5.268374,5.653056,1.3763760511726343e-07,0.00015265678742111996
CFAP61,5.245574,5.213812,1.5579665571173086e-07,0.00016771509987367826
WWOX,5.2220078,3.6357512,1.769934786691596e-07,0.00018056245922513968
PBX1,5.221377,3.2695074,1.7759756651744566e-07,0.00018056245922513968
MTCL1,5.187943,4.9101605,2.1262962069372048e-07,0.00021033666883813146
LRRIQ1,5.1736593,4.757921,2.295532978627814e-07,0.0002211021119756753
C4orf47,5.159961,4.947488,2.4700098342316193e-07,0.0002318072562633628
CEP112,5.0930033,4.17091,3.5243580023922456e-07,0.00032248756811389647
KIF9-AS1,5.0651116,4.3982115,4.081614007365252e-07,0.0003643686689843307
ATXN1,5.0574512,4.2786455,4.2489663116235e-07,0.00037027718088507555
RNF213-AS1,5.009283,4.1124196,5.463316927302274e-07,0.00046502991361904776
RSPH1,4.9783273,8.814548,6.413611637757755e-07,0.0005129339316278885
STON2,4.978102,8.77791,6.42107984281012e-07,0.0005129339316278885
FHAD1,4.977336,8.883756,6.446534481266323e-07,0.0005129339316278885
STK33,4.965756,3.303393,6.843401656047575e-07,0.000532926263857441
PCAT1,4.9610248,2.772905,7.012231059694543e-07,0.0005346972271164166
CFAP206,4.9533644,7.492013,7.294114784658488e-07,0.0005448406025169089
PPIL6,4.944488,4.2537513,7.634430310263157e-07,0.0005588555675718836
RNF213,4.930204,3.8692417,8.214376602411845e-07,0.0005716399681906643
CADPS2,4.927996,3.9455385,8.307724992413513e-07,0.0005716399681906643
FMN1,4.9274106,6.93378,8.332661863070989e-07,0.0005716399681906643
PACRG,4.921823,6.9031577,8.574172728399391e-07,0.0005716399681906643
SPATA18,4.9214625,6.617287,8.589983402225769e-07,0.0005716399681906643
REV3L,4.9124055,3.0171027,8.996567642090717e-07,0.0005880060219074328
FANK1,4.899113,6.3911204,9.627018365517346e-07,0.0006181728056075445
LRRC6,4.8910027,6.1315923,1.0032368695407202e-06,0.0006330943562424121
AC010255.1,4.87406,5.9876904,1.0932763699570703e-06,0.0006782204816406564
ALMS1,4.862525,3.7033746,1.1589770409590772e-06,0.0006929674659669416
DOC2A,4.8612633,5.8486657,1.166389340661197e-06,0.0006929674659669416
CASC19,4.8600016,4.2598734,1.173847241604065e-06,0.0006929674659669416
CCDC40,4.816925,5.347675,1.457873940984229e-06,0.0008469784779994247
KCNIP4,4.8117886,3.5825827,1.495857372351807e-06,0.0008503681637484431
NEK10,4.8072824,5.6843724,1.5299580125231906e-06,0.0008503681637484431
WDR78,4.806832,5.525644,1.5334088906695786e-06,0.0008503681637484431
NEK11,4.798361,5.262765,1.5996953127919684e-06,0.0008738872857238632
NAV3,4.7825,5.8279905,1.7312855393338187e-06,0.0009318644415464279
PLK4,4.7716856,5.1191344,1.8269053851745409e-06,0.0009690806377213531
E2F7,4.7578073,5.1837554,1.9570715719956857e-06,0.001008884177557945
JAZF1,4.7441545,3.6518762,2.0937913285987867e-06,0.0010643730058061693
SGO1-AS1,4.716533,5.216367,2.39897414011797e-06,0.0012028061986638057
FBXL2,4.703646,3.0096748,2.5555606993144284e-06,0.0012640010426433433
RAPGEF2,4.664805,3.3147962,3.0890980794747066e-06,0.0014876852474586019
AC073114.1,4.631236,4.9152355,3.634894934201781e-06,0.0017278024608664857
MAK,4.6180787,2.9408998,3.8730962357563964e-06,0.001817425581088716
EPHA6,4.6112747,3.4892743,4.002074180674616e-06,0.0018306197843071287
FGFR1OP,4.608391,3.2154782,4.0579735837047004e-06,0.0018306197843071287
SNCAIP,4.607039,3.2981215,4.084433286217223e-06,0.0018306197843071287
RFX3,4.606183,2.5227077,4.101276531056106e-06,0.0018306197843071287
UTRN,4.58113,3.3344388,4.624703024848173e-06,0.0020155385086323744
CDK14,4.5810847,3.2950933,4.625699700148069e-06,0.0020155385086323744
TMEM132C,4.568108,4.550627,4.921468107729553e-06,0.0021191841671883453
ZNF235,4.546299,3.3439317,5.459741818542821e-06,0.002268502265026776
NBEA,4.544407,2.7955873,5.509020838469945e-06,0.002268502265026776
LINC01387,4.5441365,4.3300433,5.516095363227202e-06,0.002268502265026776
ARHGEF3,4.5420184,4.055291,5.571814155801265e-06,0.002268502265026776
SIPA1L1,4.539675,3.005773,5.634088215261568e-06,0.002268502265026776
NUBPL,4.53945,2.89004,5.640111093069496e-06,0.002268502265026776
USP2-AS1,4.5284104,3.217276,5.9429005049143115e-06,0.002338882810541599
TRPM3,4.523454,3.325998,6.083851295238352e-06,0.0023688834176278607
FAM227A,4.5146675,3.9399087,6.341616484835927e-06,0.002443257946962945
APOLD1,4.4961934,3.268319,6.918085986732579e-06,0.002637592345837491
SERPINI2,4.4916425,10.482966,7.067606121556803e-06,0.0026668190892278404
RABGEF1,4.487181,2.7240553,7.217161810473642e-06,0.002691460510298583
TTLL5,4.485334,3.108521,7.279981162251297e-06,0.002691460510298583
AC079772.1,4.4790707,8.996953,7.496868615978363e-06,0.0027439288821342407
AC004594.1,4.464156,4.1546063,8.03849341614164e-06,0.0029057851120721347
NRG3,4.461678,8.285799,8.132040642418563e-06,0.0029057851120721347
