names,scores,logfoldchanges,pvals,pvals_adj
CCT2,48.801075,5.6926436,0.0,0.0
CDK4,47.73835,5.477702,0.0,0.0
MPRIP,46.540737,5.3922977,0.0,0.0
CCND2,45.555973,4.0336995,0.0,0.0
MARCH9,45.158886,5.348415,0.0,0.0
TSFM,44.725994,5.204997,0.0,0.0
DDX1,43.57956,3.8368597,0.0,0.0
SMARCD1,43.140514,4.015704,0.0,0.0
GLI2,41.658783,6.319217,0.0,0.0
ALKBH5,41.390144,4.468738,0.0,0.0
METTL1,41.00747,6.525698,0.0,0.0
TRIB2,40.606773,4.915334,0.0,0.0
TSPAN31,40.41021,4.6002345,0.0,0.0
CDKN2A,40.38435,5.7127504,0.0,0.0
RAI1,39.582596,5.376405,0.0,0.0
MYCN,39.519295,5.010901,0.0,0.0
COPS3,39.500183,4.1293406,0.0,0.0
ROCK2,38.46279,3.596384,0.0,0.0
NBAS,38.131588,3.972986,0.0,0.0
TOP3A,37.987206,4.6236424,0.0,0.0
SMC6,37.821674,4.1305647,0.0,0.0
PDIA6,37.71114,3.2981648,0.0,0.0
LPIN1,37.072197,4.043155,7.884148206484014e-301,9.200800956966844e-298
RDH14,36.446327,4.185575,7.866044249562456e-291,8.797187237604413e-288
FAM84A,36.435837,4.702401,1.153167531665126e-290,1.2380867886969459e-287
MED9,35.40026,4.7142043,1.6918325901003385e-274,1.7465568673416608e-271
GREB1,35.120968,4.303661,3.2266458543634933e-270,3.2076444954433527e-267
POU3F2,35.069122,4.3047934,1.9932682014427473e-269,1.9107611355330282e-266
BEST3,34.719784,9.056463,3.9621568653975118e-264,3.6671811180736074e-261
PDLIM3,34.3704,3.5151498,6.983509964537038e-259,6.248146365271288e-256
HOXA10,34.318516,5.9553022,4.1552486565584e-258,3.597775135183355e-255
SOX2,33.51064,4.7173953,3.3733617052105427e-246,2.8295125477986304e-243
PTPN4,33.159416,3.4622238,4.143481860178607e-241,3.370157473001636e-238
GEN1,33.07663,4.978526,6.444229309399769e-240,5.0873399674588e-237
FAM49A,32.434258,4.8261337,9.030885426298793e-231,6.925657020779598e-228
EEF1AKMT3,32.342884,6.364137,1.746776944051096e-229,1.3023677765354295e-226
RGMB,32.176888,3.4821732,3.716631603990712e-227,2.6961651049382354e-224
BOC,31.949478,3.6701176,5.493393840994494e-224,3.8802153706877157e-221
NR2F1,31.925356,2.9480278,1.1878291429523284e-223,8.175005647688063e-221
POU3F3,31.923822,4.886106,1.247480434003371e-223,8.37090558227112e-221
RASD1,31.824093,3.8892326,3.005526698864927e-222,1.9675937103471587e-219
HOXA9,31.388317,5.250186,2.9208873868006487e-216,1.8666556749789576e-213
SYT1,31.237997,2.9424899,3.2496865808614342e-214,2.02848459341632e-211
FLII,31.100216,3.5607932,2.392323416125856e-212,1.459371654823502e-209
DBI,30.910297,2.5144567,8.68611803351069e-210,5.1809798697213425e-207
FLCN,30.718489,3.903871,3.223938735622846e-207,1.8811682522359306e-204
CSNK1E,30.309317,2.2545147,8.641240144228029e-202,4.93488354704733e-199
EPB41L5,29.996006,3.1292872,1.1064067258304671e-197,6.1868881100032435e-195
ELAVL3,29.788649,2.4630425,5.480695175040518e-195,3.002190595780868e-192
MLF2,29.733324,2.3461306,2.84917518032212e-194,1.5294942203005205e-191
E2F6,29.431599,3.8711965,2.1654659896465464e-190,1.1396720123157441e-187
INSM1,29.137415,2.385435,1.2060534981772972e-186,6.225323450880161e-184
RPS4Y1,28.97892,2.570199,1.2131390835609393e-184,6.143748328652673e-182
GRIA2,28.25128,2.6648927,1.372721396552355e-175,6.823187963863288e-173
SMCR8,28.188707,4.1111307,8.04287194616747e-175,3.92506774376511e-172
PEMT,28.040083,3.7691023,5.277343076471788e-173,2.5294493842067727e-170
ANK2,27.83626,2.679633,1.579916696081584e-170,7.439744568337859e-168
TMEM177,27.826447,4.171074,2.076787644619199e-170,9.610871925728262e-168
