names,scores,logfoldchanges,pvals,pvals_adj
S100A14,-0.0392859,,0.9686624503091446,1.0
OCSTAMP,-0.0392859,,0.9686624503091446,1.0
KRT79,-0.0392859,,0.9686624503091446,1.0
OR2T11,-0.0392859,,0.9686624503091446,1.0
OR10G8,-0.0392859,,0.9686624503091446,1.0
HLA-DOB,-0.0392859,,0.9686624503091446,1.0
SNORD58A,-0.0392859,,0.9686624503091446,1.0
CFC1B,-0.0392859,,0.9686624503091446,1.0
DCAF8L1,-0.0392859,,0.9686624503091446,1.0
FAM71B,-0.0392859,,0.9686624503091446,1.0
KRT72,-0.0392859,,0.9686624503091446,1.0
PRSS45,-0.0392859,,0.9686624503091446,1.0
FCN1,-0.0392859,,0.9686624503091446,1.0
ADCY8,-0.0392859,,0.9686624503091446,1.0
CD6,-0.0392859,,0.9686624503091446,1.0
MIR1305,-0.0392859,,0.9686624503091446,1.0
LOC646268,-0.0392859,,0.9686624503091446,1.0
MIR4707,-0.0392859,,0.9686624503091446,1.0
OR4K5,-0.0392859,,0.9686624503091446,1.0
CEACAM20,-0.0392859,,0.9686624503091446,1.0
LOC340094,-0.0392859,,0.9686624503091446,1.0
CLEC1B,-0.0392859,,0.9686624503091446,1.0
OR8H1,-0.0392859,,0.9686624503091446,1.0
LOC400558,-0.0392859,,0.9686624503091446,1.0
C9orf62,-0.0392859,,0.9686624503091446,1.0
OR8K1,-0.0392859,,0.9686624503091446,1.0
OR8J1,-0.0392859,,0.9686624503091446,1.0
SERPINA7,-0.0392859,,0.9686624503091446,1.0
SLC16A11,-0.0392859,,0.9686624503091446,1.0
SMR3B,-0.0392859,,0.9686624503091446,1.0
FAM181A-AS1,-0.0392859,,0.9686624503091446,1.0
PAX2,-0.0392859,,0.9686624503091446,1.0
LOC255130,-0.0392859,,0.9686624503091446,1.0
ZNF683,-0.0392859,,0.9686624503091446,1.0
SLAMF1,-0.0392859,,0.9686624503091446,1.0
LOC100507410,-0.0392859,,0.9686624503091446,1.0
FATE1,-0.0392859,,0.9686624503091446,1.0
MS4A13,-0.0392859,,0.9686624503091446,1.0
MAGEB1,-0.0392859,,0.9686624503091446,1.0
CSH1,-0.0392859,,0.9686624503091446,1.0
CRYAA,-0.0392859,,0.9686624503091446,1.0
ACTL7B,-0.0392859,,0.9686624503091446,1.0
SLC2A7,-0.0392859,,0.9686624503091446,1.0
MMP26,-0.0392859,,0.9686624503091446,1.0
CYP2A13,-0.0392859,,0.9686624503091446,1.0
LINC00853,-0.0392859,,0.9686624503091446,1.0
LOC282997,-0.039740007,,0.9683004047510196,1.0
NBPF4,-0.03975057,,0.9682919851643268,1.0
SYNGR4,-0.039813932,,0.9682414677184268,1.0
TNFRSF10D,-0.04006739,,0.9680393992112966,1.0
HS3ST4,-0.040109634,,0.9680057213259318,1.0
RNF144B,-0.04023636,,0.9679046880124493,1.0
SLC9C2,-0.04045814,,0.9677278809544763,1.0
GJC3,-0.040701035,,0.9675342369496328,1.0
CSNK1A1L,-0.040827762,,0.9674332060541733,1.0
SH3BP1,-0.040827762,,0.9674332060541733,1.0
BFSP1,-0.04093337,,0.9673490140405349,1.0
GPR139,-0.04097561,,0.9673153373369329,1.0
P2RX3,-0.04108122,,0.9672311458330864,1.0
SBK2,-0.041144583,,0.9671806311060442,1.0
TGM3,-0.041271314,,0.9670796020472526,1.0
LOC494127,-0.041313555,,0.9670459258116659,1.0
MTHFR,-0.041376922,,0.9669954115685017,1.0
KCNK7,-0.041376922,,0.9669954115685017,1.0
S100Z,-0.041440286,,0.9669448974577767,1.0
PXT1,-0.041440286,,0.9669448974577767,1.0
SH2D5,-0.041440286,,0.9669448974577767,1.0
C1orf87,-0.04146141,,0.9669280594503343,1.0
CRISP3,-0.04146141,,0.9669280594503343,1.0
PYDC1,-0.04146141,,0.9669280594503343,1.0
MFSD2B,-0.041545894,,0.9668607075680943,1.0
GJB5,-0.041567013,,0.9668438696344541,1.0
MTVR2,-0.041588135,,0.9668270317155969,1.0
MIRLET7A3,-0.041735984,,0.9667091666981492,1.0
ADAD1,-0.041735984,,0.9667091666981492,1.0
WDR52-AS1,-0.04179935,,0.9666586533417372,1.0
LOC100128076,-0.04182047,,0.9666418155859874,1.0
MYBPC1,-0.041841593,,0.9666249778451105,1.0
TNFRSF10C,-0.04192608,,0.9665576270304823,1.0
ALDH1A2,-0.04192608,,0.9665576270304823,1.0
LINC00051,-0.04192608,,0.9665576270304823,1.0
SP7,-0.04196832,,0.9665239517126007,1.0
SLCO1B3,-0.04196832,,0.9665239517126007,1.0
TRIM50,-0.04209505,,0.9664229261174063,1.0
SCEL,-0.042116173,,0.96640608857056,1.0
LOC286370,-0.04225346,,0.9662966448814803,1.0
LOC100505978,-0.04252804,,0.9660777594100076,1.0
UPB1,-0.042549163,,0.966060922171707,1.0
KIAA0930,-0.042707574,,0.9659346433672913,1.0
ATHL1,-0.043077197,,0.9656399961514639,1.0
BARX2,-0.04309832,,0.9656231593090222,1.0
SLURP1,-0.04321449,,0.9655305569497559,1.0
REG1B,-0.04321449,,0.9655305569497559,1.0
C7orf66,-0.04321449,,0.9655305569497559,1.0
SNORD116-27,-0.04321449,,0.9655305569497559,1.0
SNORD116-4,-0.04321449,,0.9655305569497559,1.0
GJA10,-0.04321449,,0.9655305569497559,1.0
MIR3973,-0.04321449,,0.9655305569497559,1.0
CYP2C19,-0.04321449,,0.9655305569497559,1.0
CTSL3P,-0.04321449,,0.9655305569497559,1.0
IRGC,-0.04321449,,0.9655305569497559,1.0
OR10X1,-0.04321449,,0.9655305569497559,1.0
OR2A14,-0.04321449,,0.9655305569497559,1.0
ACR,-0.04321449,,0.9655305569497559,1.0
TSPY2,-0.04321449,,0.9655305569497559,1.0
KRTAP10-1,-0.04321449,,0.9655305569497559,1.0
GNRH2,-0.04321449,,0.9655305569497559,1.0
LOC100130539,-0.04321449,,0.9655305569497559,1.0
MIRLET7G,-0.04321449,,0.9655305569497559,1.0
HAO1,-0.04321449,,0.9655305569497559,1.0
LOC643486,-0.04321449,,0.9655305569497559,1.0
SRY,-0.04321449,,0.9655305569497559,1.0
MIR218-1,-0.04321449,,0.9655305569497559,1.0
OR52E8,-0.04321449,,0.9655305569497559,1.0
OR5V1,-0.04321449,,0.9655305569497559,1.0
MIR548I2,-0.04321449,,0.9655305569497559,1.0
MIR548K,-0.04321449,,0.9655305569497559,1.0
CLDN8,-0.04321449,,0.9655305569497559,1.0
ZBED2,-0.04321449,,0.9655305569497559,1.0
DNAJB8,-0.04321449,,0.9655305569497559,1.0
OR51V1,-0.04321449,,0.9655305569497559,1.0
OR10P1,-0.04321449,,0.9655305569497559,1.0
C2orf53,-0.04321449,,0.9655305569497559,1.0
DEFB113,-0.04321449,,0.9655305569497559,1.0
CCL3,-0.04321449,,0.9655305569497559,1.0
DEFB110,-0.04321449,,0.9655305569497559,1.0
LOC149950,-0.04321449,,0.9655305569497559,1.0
MIR1972-1,-0.04321449,,0.9655305569497559,1.0
CRB3,-0.04321449,,0.9655305569497559,1.0
RHOXF2B,-0.04321449,,0.9655305569497559,1.0
SOWAHB,-0.04321449,,0.9655305569497559,1.0
MIR1972-2,-0.04321449,,0.9655305569497559,1.0
CRP,-0.04321449,,0.9655305569497559,1.0
MIR3198-1,-0.04321449,,0.9655305569497559,1.0
TTTY11,-0.04321449,,0.9655305569497559,1.0
TMCO2,-0.04321449,,0.9655305569497559,1.0
IFNL1,-0.04321449,,0.9655305569497559,1.0
EPS8L3,-0.04321449,,0.9655305569497559,1.0
CALY,-0.04321449,,0.9655305569497559,1.0
LINC00656,-0.04321449,,0.9655305569497559,1.0
CCDC166,-0.04321449,,0.9655305569497559,1.0
OMP,-0.04321449,,0.9655305569497559,1.0
OR4C16,-0.04321449,,0.9655305569497559,1.0
OR2M1P,-0.04321449,,0.9655305569497559,1.0
OR2T2,-0.04321449,,0.9655305569497559,1.0
MIR1251,-0.04321449,,0.9655305569497559,1.0
OR51B4,-0.04321449,,0.9655305569497559,1.0
TNP1,-0.04321449,,0.9655305569497559,1.0
OR4K14,-0.04321449,,0.9655305569497559,1.0
C11orf53,-0.04321449,,0.9655305569497559,1.0
TAAR8,-0.04321449,,0.9655305569497559,1.0
PTH,-0.04321449,,0.9655305569497559,1.0
SPINK2,-0.04321449,,0.9655305569497559,1.0
TAS2R38,-0.04321449,,0.9655305569497559,1.0
CXCR2P1,-0.04321449,,0.9655305569497559,1.0
SERPINA5,-0.04321449,,0.9655305569497559,1.0
SERPINB11,-0.04321449,,0.9655305569497559,1.0
LINC00523,-0.04321449,,0.9655305569497559,1.0
OTC,-0.04321449,,0.9655305569497559,1.0
RNASE9,-0.04321449,,0.9655305569497559,1.0
LOC728716,-0.04321449,,0.9655305569497559,1.0
LOC440461,-0.04321449,,0.9655305569497559,1.0
ANP32D,-0.04321449,,0.9655305569497559,1.0
OR6B1,-0.04321449,,0.9655305569497559,1.0
LOC84931,-0.04321449,,0.9655305569497559,1.0
KRT27,-0.04321449,,0.9655305569497559,1.0
ZFP57,-0.04321449,,0.9655305569497559,1.0
CCL21,-0.04321449,,0.9655305569497559,1.0
SPACA1,-0.04321449,,0.9655305569497559,1.0
MIR2277,-0.04321449,,0.9655305569497559,1.0
SMIM9,-0.04321449,,0.9655305569497559,1.0
SMIM2-IT1,-0.04321449,,0.9655305569497559,1.0
GUCY2GP,-0.04321449,,0.9655305569497559,1.0
HTN3,-0.04321449,,0.9655305569497559,1.0
VIP,-0.04321449,,0.9655305569497559,1.0
LGALS17A,-0.04321449,,0.9655305569497559,1.0
PRSS38,-0.04321449,,0.9655305569497559,1.0
PIP,-0.04321449,,0.9655305569497559,1.0
GLP2R,-0.04321449,,0.9655305569497559,1.0
IL9,-0.04321449,,0.9655305569497559,1.0
TSPY1,-0.04325673,,0.9654968834797609,1.0
TOX2,-0.043341216,,0.9654295367244244,1.0
ABCG5,-0.043510187,,0.9652948439540443,1.0
LOC100507489,-0.043911494,,0.9649749526002013,1.0
LYVE1,-0.043932617,,0.964958116368859,1.0
SNORD49A,-0.044080466,,0.9648402631873173,1.0
LOC389023,-0.04410159,,0.9648234270811663,1.0
LOC100093631,-0.04414383,,0.9647897549159197,1.0
CNBD1,-0.044291683,,0.9646719028324258,1.0
APOA1,-0.04456626,,0.9644530367268295,1.0
FTLP10,-0.044661306,,0.9643772760057461,1.0
ACSM5,-0.04469299,,0.9643520225034837,1.0
WBP2,-0.04473523,,0.9643183512227621,1.0
BANK1,-0.044819716,,0.9642510088522691,1.0
ESAM,-0.044872522,,0.9642089200001729,1.0
MIR492,-0.044925325,,0.9641668312478031,1.0
MBLAC1,-0.044935886,,0.9641584135093066,1.0
VSIG2,-0.04500981,,0.9640994894517351,1.0
SNORD45A,-0.04511542,,0.9640153125668179,1.0
CHRNA7,-0.04511542,,0.9640153125668179,1.0
MAGEC3,-0.04515766,,0.9639816419250958,1.0
NRK,-0.04515766,,0.9639816419250958,1.0
LOC643339,-0.045178782,,0.9639648066283171,1.0
FCRL6,-0.045358315,,0.9638217072550763,1.0
SPATA31D3,-0.045358315,,0.9638217072550763,1.0
SNORD116-22,-0.045400556,,0.9637880369834939,1.0
IL2,-0.04542168,,0.9637712018719145,1.0
CD163,-0.04542168,,0.9637712018719145,1.0
C21orf91-OT1,-0.04542168,,0.9637712018719145,1.0
FCRL1,-0.04543224,,0.9637627843221809,1.0
LOC401177,-0.0454428,,0.9637543667764861,1.0
C12orf40,-0.045506164,,0.9637038615871826,1.0
SMLR1,-0.045506164,,0.9637038615871826,1.0
CYTL1,-0.045537848,,0.9636786090471294,1.0
KCNE1,-0.045548405,,0.9636701915418734,1.0
HCRT,-0.045611773,,0.9636196865953989,1.0
LOC151171,-0.045611773,,0.9636196865953989,1.0
MIR555,-0.045675136,,0.9635691817948916,1.0
DCST1,-0.045717377,,0.9635355120090795,1.0
OACYLP,-0.04574906,,0.9635102597123893,1.0
KRT20,-0.045759622,,0.9635018422882917,1.0
TIE1,-0.045759622,,0.9635018422882917,1.0
SOX30,-0.045833547,,0.9634429204335577,1.0
PROC,-0.04586523,,0.9634176682711963,1.0
AGPAT9,-0.04590747,,0.9633839987784653,1.0
GCNT1,-0.045939155,,0.9633587467017629,1.0
OR12D3,-0.045991957,,0.9633166599889452,1.0
CPA1,-0.046034202,,0.9632829906922761,1.0
TMEM71,-0.046034202,,0.9632829906922761,1.0
DBX2,-0.04605532,,0.9632661560684904,1.0
ODF3B,-0.046129245,,0.9632072350142505,1.0
LOC100129055,-0.046234854,,0.9631230624282483,1.0
CDK5R2,-0.046361584,,0.9630220558676369,1.0
ARGFXP2,-0.046382703,,0.9630052214985207,1.0
CHST9,-0.04644607,,0.9629547184901551,1.0
CYP20A1,-0.04647775,,0.9629294670416965,1.0
SNORD27,-0.046784014,,0.9626853716273601,1.0
LOC100289137,-0.046826255,,0.9626517035683023,1.0
CRABP1,-0.04703747,,0.962483364273181,1.0
KRTAP10-10,-0.047143076,,0.9623991952523178,1.0
GJB6,-0.047143076,,0.9623991952523178,1.0
LRCOL1,-0.047143076,,0.9623991952523178,1.0
MIR941-3,-0.047143076,,0.9623991952523178,1.0
FAM69C,-0.047143076,,0.9623991952523178,1.0
OR52I1,-0.047143076,,0.9623991952523178,1.0
OR6C6,-0.047143076,,0.9623991952523178,1.0
CLDN9,-0.047143076,,0.9623991952523178,1.0
ITGB2-AS1,-0.047143076,,0.9623991952523178,1.0
OR51L1,-0.047143076,,0.9623991952523178,1.0
OR51B6,-0.047143076,,0.9623991952523178,1.0
LINC00525,-0.047143076,,0.9623991952523178,1.0
KRTAP4-1,-0.047143076,,0.9623991952523178,1.0
C1orf105,-0.047143076,,0.9623991952523178,1.0
LY86,-0.047143076,,0.9623991952523178,1.0
CYP4F22,-0.047143076,,0.9623991952523178,1.0
PDILT,-0.047143076,,0.9623991952523178,1.0
CCDC105,-0.047143076,,0.9623991952523178,1.0
LOC286238,-0.047143076,,0.9623991952523178,1.0
IVL,-0.047143076,,0.9623991952523178,1.0
OR6F1,-0.047143076,,0.9623991952523178,1.0
KRTAP10-11,-0.047143076,,0.9623991952523178,1.0
DYTN,-0.047143076,,0.9623991952523178,1.0
MIR3689C,-0.047143076,,0.9623991952523178,1.0
TTTY2,-0.047143076,,0.9623991952523178,1.0
GMFG,-0.047143076,,0.9623991952523178,1.0
KRTAP9-8,-0.047143076,,0.9623991952523178,1.0
MAS1,-0.047143076,,0.9623991952523178,1.0
LINC00684,-0.047143076,,0.9623991952523178,1.0
SAA4,-0.047143076,,0.9623991952523178,1.0
CSF2,-0.047143076,,0.9623991952523178,1.0
HLA-DRB5,-0.047143076,,0.9623991952523178,1.0
PIK3R6,-0.047143076,,0.9623991952523178,1.0
OR52B6,-0.047143076,,0.9623991952523178,1.0
LOC100287632,-0.047143076,,0.9623991952523178,1.0
CYP11B2,-0.047143076,,0.9623991952523178,1.0
IFNA1,-0.047143076,,0.9623991952523178,1.0
PGLYRP4,-0.047143076,,0.9623991952523178,1.0
PDYN,-0.047143076,,0.9623991952523178,1.0
VGLL1,-0.047143076,,0.9623991952523178,1.0
TGM7,-0.047143076,,0.9623991952523178,1.0
CCRL2,-0.047143076,,0.9623991952523178,1.0
LINC00661,-0.047143076,,0.9623991952523178,1.0
OR52I2,-0.047143076,,0.9623991952523178,1.0
SFTPC,-0.047143076,,0.9623991952523178,1.0
MIR4273,-0.047143076,,0.9623991952523178,1.0
UMOD,-0.047143076,,0.9623991952523178,1.0
LINC00359,-0.047143076,,0.9623991952523178,1.0
SLC30A2,-0.047143076,,0.9623991952523178,1.0
IL17F,-0.047143076,,0.9623991952523178,1.0
NCR3,-0.047143076,,0.9623991952523178,1.0
LRRC3-AS1,-0.047143076,,0.9623991952523178,1.0
GZMB,-0.047143076,,0.9623991952523178,1.0
MIR623,-0.047143076,,0.9623991952523178,1.0
CD300C,-0.047143076,,0.9623991952523178,1.0
DEFB103B,-0.047143076,,0.9623991952523178,1.0
