names,scores,logfoldchanges,pvals,pvals_adj
TBC1D31,4.665235,0.57005185,3.0826473896677565e-06,2.8192897828393192e-05
PTS,4.664808,0.7011052,3.089058323994511e-06,2.824447257469975e-05
LDAH,4.660318,0.48600408,3.157216777591247e-06,2.886046235679751e-05
SUN1,4.6600647,0.42509148,3.161097420089488e-06,2.8888720767214818e-05
LINC01588,4.659995,1.3646412,3.162168747040776e-06,2.8891297631163115e-05
PCBP3,4.6592364,1.2650033,3.173841937850207e-06,2.8990713443288105e-05
PRKAA1,4.6588964,0.5927437,3.179088154280434e-06,2.903138860649156e-05
FKBP15,4.6579113,0.8397701,3.1943357358807743e-06,2.9163353022941438e-05
HYDIN,4.657388,0.9499683,3.202460281876137e-06,2.9230236602730297e-05
B3GLCT,4.656717,0.5885634,3.2129158248980214e-06,2.9318357543528417e-05
ELOVL6,4.656604,0.44845742,3.214684273803312e-06,2.932718322668869e-05
EGLN1,4.656168,0.5244753,3.2214947051139977e-06,2.9381990456485778e-05
TENM4,4.655636,0.9865417,3.229822172360908e-06,2.94506032213706e-05
MRPL19,4.655165,0.3561629,3.237211253544596e-06,2.9509667166433144e-05
NAPEPLD,4.655104,0.6402439,3.238170283655073e-06,2.9509667166433144e-05
SCYL3,4.6550694,0.7437729,3.2387184232005118e-06,2.9509667166433144e-05
SFXN1,4.653535,0.3917456,3.262924860499567e-06,2.97228254900808e-05
PAXIP1,4.6511197,0.68240666,3.3013742975129137e-06,3.006558861987314e-05
GMPS,4.6509714,0.37093768,3.30374810807814e-06,3.0079722513375122e-05
PIGK,4.6502566,0.6399625,3.315221262749715e-06,3.0176675811465387e-05
NUS1,4.64724,0.36936972,3.3640545349994626e-06,3.061356539918332e-05
KLRG1,4.6465516,0.4117822,3.3753006683075653e-06,3.0707126241635393e-05
MAN1C1,4.6465077,3.591477,3.376013660728964e-06,3.0707126241635393e-05
TMEM106B,4.6457844,0.47904375,3.3878704546363127e-06,3.080731590314129e-05
ABLIM1,4.645531,0.4978527,3.3920225956971833e-06,3.083741158100164e-05
SGPL1,4.645191,0.8164009,3.3976142043731355e-06,3.088057548901444e-05
