names,scores,logfoldchanges,pvals,pvals_adj
MIR924HG,48.799427,1.2783767,0.0,0.0
KCNQ5,37.134705,0.5905222,7.74110663245839e-302,1.4166612192730478e-297
POLA1,36.44788,0.9191231,7.43257212990352e-291,6.800989313164969e-287
CENPP,33.951378,0.85553557,1.1639585207410182e-252,7.100340969607001e-249
RRM2,31.07782,1.0954758,4.803128132435408e-212,2.5114184682181197e-208
CDKAL1,30.043283,0.4692343,2.6720940268932494e-198,1.2225164184789978e-194
WDHD1,29.785662,0.8547513,5.9915552473841436e-195,2.436632373438967e-191
DPP6,28.797695,0.9648848,2.2923538857063017e-182,8.390244457073635e-179
FHOD3,28.126179,0.6547898,4.688475173674057e-174,1.5600261802876742e-170
PTPRD,27.930069,0.54285717,1.1513060002307155e-171,3.511579242870368e-168
HMGA2,26.466911,0.5096707,2.3310442394428993e-154,6.09418215770354e-151
SPATA5,26.225756,0.5655232,1.3515221274511685e-151,3.091691336677514e-148
SORCS2,26.143421,0.63522416,1.17078416498819e-150,2.520698307219573e-147
GALNT13,25.619576,0.58752805,9.2333676472835e-145,1.877502718101241e-141
GALNT14,25.003916,0.58270425,5.542303981451361e-138,1.0142693401255064e-134
CEP112,24.649193,0.60795224,3.7542815535682785e-134,6.245929961006935e-131
MACROD1,24.462292,0.7331929,3.723882048352149e-132,5.925991602249436e-129
SPIDR,24.460125,0.72921634,3.927036408190074e-132,5.98889414900687e-129
SMYD3,24.367504,0.49738663,3.782236536439496e-131,5.53734557880888e-128
MTHFD1L,24.20967,0.6011499,1.7598218095512805e-129,2.4773553096687086e-126
BRIP1,23.99187,0.8717435,3.3808564226153815e-127,4.583063923116503e-124
CSNK1G1,23.947887,0.8444105,9.720541754490814e-127,1.2565389406963848e-123
GALNT18,23.94689,0.78875774,9.955910844019332e-127,1.2565389406963848e-123
FAF1,23.524906,0.4240669,2.268531634316843e-122,2.7676842115876923e-119
TTC28,23.380013,0.47654262,6.8265539466857564e-121,8.059958096859528e-118
APBA2,23.16634,0.703888,9.950571741286988e-119,1.1036390190995305e-115
SEPTIN9,23.048662,0.71855026,1.5170664407676007e-117,1.633122023486322e-114
SEMA6D,22.835703,0.44153863,2.0270495317153248e-115,2.0608899975086832e-112
BTBD11,22.503235,0.6792723,3.85876239502334e-112,3.716699011059191e-109
AGAP1,22.477985,0.63135,6.816275639038635e-112,6.39698729908854e-109
FANCA,22.286318,0.9327735,5.015869461533499e-110,4.4777033697948195e-107
ANK2,22.095255,0.52840316,3.5108619154371946e-108,2.988396673649227e-105
AP001347.1,22.060495,0.7239887,7.574871581807391e-108,6.301088062857553e-105
DIAPH3,21.927559,0.67198145,1.41834581037221e-106,1.1536194445651834e-103
DPP10,21.703613,0.40146923,1.8965661266797797e-104,1.4461711833876377e-101
MMS22L,21.349756,0.64398825,3.919838812660041e-101,2.8694004076434033e-98
SCFD2,21.244894,0.44886407,3.675332840679515e-100,2.6376638686609986e-97
TBC1D5,21.184864,0.39334294,1.3170621422185572e-99,9.270344512950271e-97
GSE1,20.913242,0.4951177,4.0570628617882286e-97,2.7498621815613136e-94
PRIM2,20.82314,0.676988,2.670968699858778e-96,1.7774568251551114e-93
FANCL,20.71772,0.55859476,2.3977779263816595e-95,1.5396678926928967e-92
PCLAF,20.573544,0.8340694,4.737437192434921e-94,2.938897265767975e-91
SGCD,20.544085,0.56601113,8.693413824506905e-94,5.216190809684873e-91
CEP128,20.2853,0.7411092,1.7340522838236878e-91,9.616370854580423e-89
GMDS,20.198881,0.5019931,1.0013889773182661e-90,5.470423575944158e-88
HMGA2-AS1,20.18503,0.5164687,1.3254521592047661e-90,7.134246246919654e-88
RANBP17,19.891743,0.4527456,4.797924976640954e-88,2.4733641136624726e-85
PBX3,19.802357,0.4724991,2.840865562248357e-87,1.4441461172757236e-84
POLQ,19.734182,0.8301719,1.0970707145377022e-86,5.353851363039258e-84
GPHN,19.5816,0.3452981,2.2193537472756516e-85,1.0153820813004516e-82
AC073050.1,19.492252,0.5824494,1.2773442394992343e-84,5.701472745111156e-82
MYO19,19.432375,0.69027936,4.1090985634264684e-84,1.8120134520478574e-81
ZNF407,19.300592,0.45321748,5.3096106181690675e-83,2.2863183321836004e-80
ZRANB3,19.263744,0.41485703,1.0825903294347062e-82,4.607428912516242e-80
LARGE1,19.174515,0.45785782,6.042965533108967e-82,2.5133929713331966e-79
SLC35F1,19.13197,0.7942535,1.3680584378578844e-81,5.626101897082744e-79
PLXNA2,19.126904,0.78391397,1.5076854996755733e-81,6.131421885958405e-79
GNAQ,19.021172,0.5734663,1.1390818303092287e-80,4.531688485994357e-78
LINC01572,18.936796,0.65874106,5.6746574347465e-80,2.233313298593082e-77
PPP1R16B,18.857048,0.8982749,2.57187575589579e-79,9.908760478057033e-77
RAD51B,18.67716,0.57500887,7.595297191492005e-78,2.8366884949571314e-75
BMPR1B,18.634544,0.41695386,1.685814007291733e-77,6.23257358392775e-75
AP000721.2,18.599033,0.6200764,3.2715746673489024e-77,1.1855733108874968e-74
ZFPM2,18.193348,0.328873,5.82697618164875e-74,2.070613157519669e-71
FMN2,18.163132,0.33104882,1.0108858843847403e-73,3.523755643272941e-71
STAG1,18.04989,0.41001436,7.904835708370435e-73,2.7039709510473486e-70
SCMH1,17.976755,0.4165824,2.9633175184519205e-72,1.0042628193783216e-69
CHCHD3,17.837366,0.38091934,3.623835435199197e-71,1.2057818251247801e-68
BCL11A,17.705341,0.5229349,3.813668049278755e-70,1.2447800057707507e-67
PPM1E,17.704908,0.3019246,3.843068239996034e-70,1.2447800057707507e-67
KCTD8,17.626692,0.43753552,1.5369880793264803e-69,4.934675499248114e-67
CACNA2D1,17.625822,0.28474036,1.5608374134537658e-69,4.967670449549677e-67
RYR1,17.536123,0.51582235,7.59338225773609e-69,2.3552998645372765e-66
DIAPH2,17.493326,0.32502598,1.6107327687837804e-68,4.872266947954971e-66
AC008591.1,17.444008,0.79866374,3.823043914701925e-68,1.146944510836108e-65
TBCD,17.340574,0.46545964,2.3240034008502534e-67,6.859745844719365e-65
ATAD2,17.32765,0.78914446,2.9097579866418565e-67,8.520004165526287e-65
CCDC138,17.298616,0.55590856,4.8182412228817206e-67,1.399622595227729e-64
BICC1,17.289867,0.827406,5.608092606151621e-67,1.603607792794965e-64
SDK1,17.141472,0.5665208,7.278567923526189e-66,2.049252804376785e-63
LRBA,17.106932,0.3161885,1.317594297810852e-65,3.681318236196564e-63
CUX2,17.07366,0.6266489,2.3311735043831045e-65,6.463884957115607e-63
TRAPPC9,17.018106,0.5002357,6.028810552316864e-65,1.6591014663560116e-62
EZH2,16.982267,0.3932827,1.1110805894541934e-64,3.03482542198604e-62
ASAP1,16.965624,0.41153315,1.4752496334033458e-64,3.999674950533027e-62
EXOC4,16.850168,0.2976074,1.0461736456622142e-63,2.7949636207943576e-61
TBC1D4,16.720682,0.5750608,9.265363854812425e-63,2.4222970174999253e-60
TCF12,16.700287,0.24076249,1.304351514897802e-62,3.385856013955635e-60
ECM2,16.669611,0.6768862,2.180087045383e-62,5.619251123103041e-60
OGN,16.588213,0.6644804,8.48053710940743e-62,2.15552874125987e-59
ADK,16.563744,0.3461141,1.2741228429174711e-61,3.1941212447686545e-59
MELK,16.391157,0.72686,2.2119365117506584e-60,5.3972725511057236e-58
RPTOR,16.274206,0.35980573,1.5046024463539879e-59,3.552900267032407e-57
MGAT5,16.082516,0.35017872,3.383507062448716e-58,7.739983874542842e-56
IARS,16.036911,0.4158599,7.057946138729376e-58,1.6045210349294033e-55
