names,scores,logfoldchanges,pvals,pvals_adj
PLCG2,59.872417,4.731629,0.0,0.0
RPS15,47.89402,2.173338,0.0,0.0
RPL28,45.82471,2.2149487,0.0,0.0
RPS19,43.787876,1.7783586,0.0,0.0
MYC,43.408066,2.511063,0.0,0.0
RPS27,41.95881,1.8753394,0.0,0.0
RPS18,41.191616,1.4970198,0.0,0.0
RPS8,41.144714,2.0701404,0.0,0.0
RPL35,40.58746,2.0547333,0.0,0.0
RPL13,40.37249,1.5941675,0.0,0.0
RPL36,39.77261,1.8378165,0.0,0.0
RPS12,39.4967,1.5069152,0.0,0.0
AMD1,39.307007,2.9968543,0.0,0.0
EEF1A1,39.0532,1.5453386,0.0,0.0
RPL32,38.318367,1.725341,0.0,0.0
HES1,38.23085,4.224016,0.0,0.0
RPL37,37.893494,1.6292069,0.0,0.0
RPL41,36.988655,1.4014908,1.7428443957009324e-299,3.5438804292805455e-296
CASC8,36.825783,2.2888064,7.141273054501606e-297,1.3756722898305962e-293
RPS23,36.04372,1.3576834,1.7296617355407793e-284,3.1653674591264036e-281
RPL19,36.00673,1.5447128,6.563767436486337e-284,1.144002152108745e-280
TEX14,35.52908,4.0402346,1.748471913510667e-276,2.9089009321092693e-273
RPL35A,35.452896,1.6179142,2.6175001264811472e-275,4.165353136058107e-272
RPL12,35.42987,1.536847,5.923124898894245e-275,9.03301226768451e-272
AL627171.2,34.924862,3.1214204,3.1188078421620106e-267,4.56605943323887e-264
RPS24,34.84549,1.5675795,4.9829247063281805e-266,7.014616429858374e-263
RPS21,34.57904,1.4815665,5.219166344693449e-262,7.075063236374997e-259
RPS29,34.170116,1.6355532,6.722167209354785e-256,8.787072929628374e-253
TMSB10,33.932228,2.0281415,2.2306848369457777e-252,2.815355024725945e-249
RPLP2,33.190857,1.5247273,1.4587252265937005e-241,1.7222839360824526e-238
RPL38,32.91072,1.5337911,1.5440470790547514e-237,1.7125353678934227e-234
ATP5F1E,32.58215,1.9805033,7.3419163009350575e-233,7.677756529443544e-230
RPL18A,32.36043,1.340746,9.89600385485033e-230,1.0061212141427135e-226
RPL37A,32.245472,1.4418259,4.071838018777623e-228,4.027928197980535e-225
RPL11,32.196503,1.4046847,1.9754191490414403e-227,1.8075579068516441e-224
RPS15A,31.73028,1.5181971,5.941094332699107e-221,5.177380801693333e-218
RPL14,31.17388,1.4156548,2.4081149065988186e-213,2.003168493100531e-210
RPL39,31.106169,1.4292226,1.987691136605759e-212,1.6166996286868305e-209
RPL6,30.693157,1.3086746,7.023621614195079e-207,5.46960797236498e-204
RPS28,29.993282,1.3071653,1.2006973961350121e-197,8.789345079187516e-195
HIST1H4C,29.735031,2.3010473,2.7080990788540395e-194,1.943512438924249e-191
RPL9,29.70371,1.3878655,6.876367233660125e-194,4.8400368676768125e-191
CROCC,29.404173,3.0341403,4.85689704903693e-190,3.354099790411333e-187
RPL34,29.11251,1.3062918,2.4932124061347915e-186,1.6898901347581389e-183
MTRNR2L12,28.960445,1.9403446,2.0730952793623977e-184,1.3549528628561271e-181
RPS3A,28.959095,1.2449223,2.1559377524176354e-184,1.3843768013375064e-181
RPS26,28.6489,1.3521115,1.6545094972885256e-180,1.0263847815297852e-177
RPLP1,28.581911,1.0748457,1.1276650904544494e-179,6.76617540585628e-177
RPL23A,28.517159,1.2735332,7.178033825125864e-179,4.2374712263456734e-176
RPL29,28.49824,1.3185124,1.2317790043237833e-178,7.156244974167427e-176
RPS14,28.41651,1.167592,1.26431452909629e-177,7.23049626241458e-175
RPS5,28.395367,1.3234626,2.3068821091625594e-177,1.279305940567558e-174
SERF2,28.291296,2.0022552,4.4224228971235026e-176,2.4158970217554823e-173
RPL21,28.264708,1.2529854,9.388291333974533e-176,5.053247810511792e-173
RPL17,28.135202,1.237144,3.636230603762706e-174,1.9288358888162144e-171
RPS16,27.907707,1.2241329,2.151136510751802e-171,1.1247678204289532e-168
RPL7A,27.880796,1.161682,4.561450232747799e-171,2.3514597178704533e-168
RPL30,27.821793,1.3527199,2.3643908137825497e-170,1.2019315024340985e-167
RPL36A,27.40812,1.360752,2.194747219252334e-165,1.0855397698899281e-162
SNHG5,27.359344,1.7256526,8.360311006908692e-165,4.0799432421848673e-162
PTMA,27.250193,1.1934242,1.6531539971293492e-163,7.961459138017278e-161
SOX4,27.225946,1.5226426,3.202704643099697e-163,1.522366138208987e-160
RPL22,26.411322,1.4578531,1.0156601994660442e-153,4.4788167422477934e-151
RPS2,26.110159,1.0483484,2.7955031143632354e-150,1.1627069260091907e-147
RPL18,26.028038,1.1578813,2.3853764473346317e-149,9.809793634707287e-147
RPL24,25.82267,1.2302331,4.934867221092659e-147,1.9848469797715646e-144
RPS25,25.805344,1.2660254,7.723574393842561e-147,3.072723330315561e-144
RPL8,25.626287,1.2722677,7.772554122874378e-145,2.9945605626455272e-142
TPT1,25.499722,1.4384283,1.985330824067154e-143,7.569280572050198e-141
MIF,25.18393,1.288819,6.008733791029606e-140,2.244139443729333e-137
