names,scores,logfoldchanges,pvals,pvals_adj
DACH1,90.528275,3.0552337,0.0,0.0
STMN2,86.77007,3.234855,0.0,0.0
H3F3B,83.4246,1.5834548,0.0,0.0
ZBTB18,79.17717,2.535393,0.0,0.0
EBF1,78.50311,2.7780266,0.0,0.0
LHX1,77.419464,2.9209797,0.0,0.0
KCNIP4,75.07518,4.5367985,0.0,0.0
RPH3A,73.608765,5.030721,0.0,0.0
CCND2,70.591515,1.9111847,0.0,0.0
LINC00461,67.950676,2.1544607,0.0,0.0
C1orf61,67.57541,3.173427,0.0,0.0
DPYSL4,67.33245,2.7378528,0.0,0.0
LHX1-DT,67.27191,2.7960453,0.0,0.0
NRN1,66.6385,2.11041,0.0,0.0
LINC01419,66.55379,5.5666876,0.0,0.0
EN2,64.9714,3.4036214,0.0,0.0
NFIX,64.668,1.9958165,0.0,0.0
RBFOX1,64.01885,3.0539758,0.0,0.0
MEG3,62.696995,3.4352012,0.0,0.0
SOX4,61.81108,1.5622842,0.0,0.0
ADCY1,61.249718,2.6406987,0.0,0.0
PKIA,59.152813,2.4650216,0.0,0.0
BASP1,58.94775,1.5870807,0.0,0.0
TIGAR,57.502598,2.6343248,0.0,0.0
NFIA,57.315327,1.7909471,0.0,0.0
FAM181B,56.728603,3.4729218,0.0,0.0
MPP3,56.686966,3.1615844,0.0,0.0
ESYT2,55.459927,3.139129,0.0,0.0
TUBA1A,54.81293,1.2500303,0.0,0.0
ST18,54.671932,2.0058553,0.0,0.0
BARHL1,54.66824,1.7593927,0.0,0.0
KCNA1,54.513893,3.2761095,0.0,0.0
LHX2,53.954884,2.2362974,0.0,0.0
CHRM3,53.201687,2.426289,0.0,0.0
CSRP2,52.86018,2.0003278,0.0,0.0
EOMES,52.72683,2.0646372,0.0,0.0
CA4,52.36944,2.3068254,0.0,0.0
TUBB2B,50.907356,1.4063667,0.0,0.0
SUMO2,50.339462,1.0447947,0.0,0.0
ZBTB20,50.24021,1.452214,0.0,0.0
MAB21L1,49.57134,1.5615475,0.0,0.0
STMN1,49.46021,1.189048,0.0,0.0
CAMK2N1,49.28069,1.8860046,0.0,0.0
TUBB2A,49.178047,1.7133093,0.0,0.0
CHGB,48.85341,1.7223167,0.0,0.0
EXPH5,48.45362,2.4769049,0.0,0.0
MARCKSL1,48.018574,1.2688377,0.0,0.0
SH3BP5,47.746975,1.7799047,0.0,0.0
MAP2,47.741627,1.4496803,0.0,0.0
TERF2IP,46.957314,1.3360451,0.0,0.0
CDH23,45.90267,3.1696181,0.0,0.0
CDH18,45.82741,2.191039,0.0,0.0
HPCA,45.52527,2.1497538,0.0,0.0
TMEM108,45.229317,2.575861,0.0,0.0
PEX5L,45.036594,1.8003502,0.0,0.0
AC004540.2,44.86248,2.1208127,0.0,0.0
PDE1C,44.800632,2.1644647,0.0,0.0
H2AFJ,44.541073,2.087117,0.0,0.0
TLE1,44.249195,2.1338325,0.0,0.0
PEBP1,43.786057,1.0264531,0.0,0.0
NNAT,43.545223,1.508693,0.0,0.0
KIF1B,43.505383,1.1650559,0.0,0.0
AP5M1,43.430954,1.7105659,0.0,0.0
PGRMC2,43.10356,1.7995173,0.0,0.0
ROGDI,42.877728,1.8002089,0.0,0.0
TCEAL2,42.852303,2.3307278,0.0,0.0
PTMS,42.771454,0.9455955,0.0,0.0
ZNF462,42.63271,1.4106421,0.0,0.0
DCBLD2,42.600708,1.9928442,0.0,0.0
NEUROD2,42.319275,1.6561238,0.0,0.0
CACNA1A,41.73757,1.8491755,0.0,0.0
THRA,41.69245,1.4850457,0.0,0.0
GOLGA8B,41.423534,1.8085632,0.0,0.0
