names,scores,logfoldchanges,pvals,pvals_adj
AKAP6,20.839859,,1.8839541892682146e-96,4.4623338927006925e-92
GAD1,19.840109,,1.3416780308119199e-87,1.5889492918905566e-83
EPHA7,18.66411,,9.697690465138474e-78,5.742487408931747e-74
NRCAM,18.511213,,1.6768238427493012e-76,6.744058083468702e-73
SYT1,18.510208,,1.7083656379638695e-76,6.744058083468702e-73
CLU,18.028517,,1.163725814261562e-72,3.9377156623713364e-69
S100A6,17.819706,,4.9697858393959806e-71,1.4714293423991648e-67
ZIC2,17.806717,,6.267920898210366e-71,1.6495774932778968e-67
SPOCK2,17.667686,,7.438617962329321e-70,1.761911050557323e-66
GPC6,17.578482,,3.6008671145844e-69,7.753648952367827e-66
APOL4,17.533108,,8.0069656224759e-69,1.5804415644497014e-65
ZIC5,17.517687,,1.0500826695718351e-68,1.9132506239598835e-65
EPHA3,17.155464,,5.721123864076104e-66,9.679324274607613e-63
TNC,16.83051,,1.4584424682479097e-63,2.3029778868613327e-60
TACC2,16.817345,,1.8213844549160163e-63,2.696332012446297e-60
CNTNAP2,16.458548,,7.282643727104029e-61,1.0146864665893295e-57
TENM3,16.389194,,2.2844889005009975e-60,3.0061335609592567e-57
NKD1,16.06202,,4.709705040741305e-58,5.8712670313157136e-55
SYT4,16.016958,,9.729382953259134e-58,1.1522508231544792e-54
ABCC8,15.987232,,1.5684541700048162e-57,1.769066927177813e-54
GPR56,15.981422,,1.7217061433916427e-57,1.8536514414715658e-54
SYT11,15.917064,,4.824911503701958e-57,4.9688197337688943e-54
ELN,15.518941,,2.5827754395902482e-54,2.5489841275889422e-51
TSPAN9,15.5068445,,3.118294351223745e-54,2.954396800123425e-51
GRIK1,15.412358,,1.3518657558358962e-53,1.2315497035665013e-50
KIF5C,15.335138,,4.453248854391273e-53,3.906653791300433e-50
EMX2,15.325928,,5.131651092188425e-53,4.341010277484823e-50
VSTM2A,15.309315,,6.625879548228639e-53,5.411744240667019e-50
STMN4,15.299112,,7.750601471595614e-53,6.119358215207124e-50
LDLRAD3,15.148286,,7.776867306645184e-52,5.942028355651543e-49
ZMAT4,14.999127,,7.439055484853894e-51,5.506295881695291e-48
TPPP3,14.980833,,9.798165898854378e-51,6.974371010377419e-48
SCG2,14.979403,,1.0011340638049155e-50,6.974371010377419e-48
APP,14.689218,,7.558192393860797e-49,5.114952715456767e-46
SLC1A3,14.485626,,1.4935605620278158e-47,9.826798742275234e-45
SYP,14.472238,,1.8147238595460362e-47,1.1617175496542544e-44
TAGLN3,14.456502,,2.280992522516114e-47,1.421778654955702e-44
TAGLN2,14.432284,,3.2416443689762876e-47,1.9687586800915988e-44
LAMA5,14.327483,,1.4736461246177582e-46,8.726195526924055e-44
VIM,14.311673,,1.8500870872979304e-46,1.0688088475546045e-43
PRPH,14.261807,,3.785238045159501e-46,2.134694008039237e-43
IGSF9B,14.094341,,4.1146787559024486e-45,2.26651816307687e-42
GAP43,14.078519,,5.147766836042102e-45,2.7711364836021188e-42
ATP2B1,14.047512,,7.978779524746076e-45,4.199674929403013e-42
INA,14.007823,,1.3961945746295884e-44,7.189187977103571e-42
FAIM2,13.867913,,9.911918082871058e-44,4.995184930018806e-41
CDK6,13.862956,,1.06208091218959e-43,5.240926767942213e-41
ADAM19,13.7501745,,5.0806518534707156e-43,2.4559248939042317e-40
KIAA1107,13.739584,,5.8812390041481625e-43,2.7860605410450676e-40
MYO1B,13.717927,,7.930087136632207e-43,3.682981253299421e-40
CASP3,13.702304,,9.835267870262574e-43,4.479964514904603e-40
FAM179A,13.609148,,3.533390430185718e-42,1.579092183573187e-39
GADD45A,13.540686,,8.994491848069615e-42,3.9452506280254985e-39
SV2A,13.523107,,1.1424784077929589e-41,4.9201351939970956e-39
HUNK,13.340847,,1.3392984757430875e-40,5.664754231509066e-38
TNFRSF19,13.307168,,2.1030380044302713e-40,8.739045293497439e-38
IMPG2,13.263137,,3.787167672509791e-40,1.5466009222597743e-37
WIF1,13.22607,,6.204786623528473e-40,2.490958914659244e-37
RMST,13.127493,,2.2911689952076858e-39,9.044771470081541e-37
PTPRN,13.109299,,2.9128076167273892e-39,1.1310288722918842e-36
SOCS2,13.006254,,1.1273409714642111e-38,4.3068061693711786e-36
PTPRO,12.987658,,1.4375916810373915e-38,5.404888342389152e-36
L1CAM,12.955485,,2.1874932348869653e-38,8.095775743989479e-36
MAF,12.862278,,7.338135627996958e-38,2.633501219465696e-35
CADPS,12.768319,,2.4641898013779764e-37,8.711462632155037e-35
THSD7A,12.762359,,2.6602222684589195e-37,9.266180095693818e-35
SSTR2,12.739973,,3.545173949323793e-37,1.21697087193744e-34
KIF5A,12.6599045,,9.861959031795254e-37,3.2900050933394705e-34
TRIM2,12.479577,,9.6498048772974e-36,3.131031209913236e-33
TPH1,12.466339,,1.1394201600028163e-35,3.6470683661927985e-33
CEP112,12.463403,,1.1821701723340744e-35,3.7334510269206514e-33
STON2,12.443501,,1.5170500775209782e-35,4.728006333705512e-33
FAM174B,12.378139,,3.432094568244395e-35,1.049898001102378e-32
ACTC1,12.377549,,3.45740285763681e-35,1.049898001102378e-32
FSCN1,12.376206,,3.51571331224157e-35,1.0540909558703015e-32
ZIC4,12.368866,,3.8522208454727196e-35,1.1405462868233355e-32
ABCA1,12.285258,,1.086969438160587e-34,3.1785133471940325e-32
PLCB1,12.277567,,1.1953983260652442e-34,3.452951798924558e-32
PLTP,12.222029,,2.3709181344041256e-34,6.765971919457364e-32
CDC42EP3,12.196193,,3.256993793998629e-34,9.183947024363276e-32
LGALS1,12.194298,,3.333640284148822e-34,9.289482796511647e-32
DBI,12.157382,,5.241161864829204e-34,1.4435134875621456e-31
STX3,12.153869,,5.471410910871328e-34,1.4896073429298652e-31
CADM3,12.112122,,9.110710027184572e-34,2.452230428453338e-31
ZNF385D,12.081742,,1.3189458509154732e-33,3.5101743173914493e-31
NTRK1,11.965824,,5.366214961125255e-33,1.4122685285468089e-30
CACNA1A,11.956864,,5.9776448704218844e-33,1.5558955648440962e-30
TRPM3,11.838588,,2.4657102265479354e-32,6.21306515170366e-30
ITGB8,11.833192,,2.629494648467018e-32,6.556022130904187e-30
PCDH9,11.775546,,5.217802551944672e-32,1.2873840754725156e-29
ONECUT2,11.7557955,,6.593670028145021e-32,1.610079054501474e-29
ELAVL3,11.752533,,6.853308385730756e-32,1.6564026778001907e-29
CLIP3,11.74715,,7.304084622826685e-32,1.7475206906694229e-29
SOX6,11.70086,,1.2616756088589414e-31,2.988404847143289e-29
SH3BGRL3,11.684461,,1.5304868647431502e-31,3.589218997852105e-29
PTPRR,11.675839,,1.693846470872575e-31,3.933377206773315e-29
PDLIM4,11.648008,,2.3488434649569805e-31,5.401427797181655e-29
TMEM59L,11.623979,,3.112931625086374e-31,7.089701776134216e-29
GALNT14,11.604266,,3.9203703110011402e-31,8.760178413808774e-29
TP53INP2,11.590363,,4.6117498277811865e-31,1.02087763010117e-28
KIAA1683,11.514949,,1.1092474590612553e-30,2.3919916155958684e-28
CTNND2,11.514824,,1.110863285128538e-30,2.3919916155958684e-28
