names,scores,logfoldchanges,pvals,pvals_adj
SOX4,33.490242,,6.684950075304636e-246,1.583397274836656e-241
STMN2,32.443066,,6.784510748727885e-231,8.034896079718434e-227
ASTN2,32.286827,,1.0708046253438395e-228,8.454359451964727e-225
H3F3B,32.215405,,1.0741330428664418e-227,6.360478813333635e-224
MLLT11,31.742046,,4.08840613070135e-221,1.9367597522358436e-217
NFIB,31.621769,,1.8539846369535112e-219,7.318913351813478e-216
PTCHD2,31.274263,,1.0448027129313021e-214,3.5353138654986886e-211
TUBB2B,30.801191,,2.5258786606020355e-208,7.478495244377476e-205
TUBA1A,30.551622,,5.380927530808609e-205,1.4161405499414746e-201
LOC100131257,30.527771,,1.1156517210653643e-204,2.642532666515422e-201
MAB21L1,30.14079,,1.4162734023711612e-199,3.049622891687575e-196
C6orf62,30.046206,,2.4472733239138068e-198,4.830509662518535e-195
KIF1B,29.414852,,3.5464223885861174e-190,6.461581592003906e-187
KCNQ1OT1,29.38221,,9.269387544787109e-190,1.5682479527559104e-186
CD24,29.140415,,1.1049994100123736e-186,1.649245694502096e-183
ORC4,29.140135,,1.1140729169987984e-186,1.649245694502096e-183
UGDH-AS1,28.489544,,1.5785813624418671e-178,2.199428126517533e-175
CCND2,28.304749,,3.02071679576359e-176,3.974927668025355e-173
DDX5,28.294487,,4.040047205708909e-176,5.036450427074801e-173
MALAT1,28.160294,,1.7927678220063925e-174,2.1231749316021707e-171
SHISA9,28.143513,,2.8771351161353523e-174,3.245134398132474e-171
LOC643406,28.061956,,2.8550126321139267e-173,3.073810418375021e-170
LOC646214,27.911455,,1.9372495445550797e-171,1.9950301179274616e-168
ABCC9,27.548605,,4.598940983053991e-167,4.538771505192368e-164
ODF2L,27.375889,,5.312878894414446e-165,5.033633979724023e-162
C12orf5,27.332819,,1.7285126086205914e-164,1.5746749864533587e-161
DCX,27.258526,,1.3168945490823777e-163,1.155257936650563e-160
EBF1,27.10193,,9.34355875887452e-162,7.903983312953639e-159
MTSS1,27.058113,,3.065895076542006e-161,2.5040962338956537e-158
TMSB10,26.942675,,6.95090932056878e-160,5.4879746055664037e-157
TMEM212,26.71556,,3.10450213170077e-157,2.3720399190794983e-154
MARCKS,26.411476,,1.0115182639845494e-153,7.487131750230637e-151
SOX11,26.321302,,1.093978170678925e-152,7.852111197182126e-150
ZNF462,25.977087,,8.990419831469878e-149,6.263149533182221e-146
PTPRS,25.96117,,1.3600527646841683e-148,9.20405993837406e-146
MAB21L3,25.60221,,1.4415556989478637e-144,9.48463563479975e-142
TTC3,25.6001,,1.5216300842707094e-144,9.740900047577304e-142
ST18,25.451805,,6.741871420693434e-143,4.202314907119596e-140
L2HGDH,25.279644,,5.349309742367965e-141,3.2488141168648107e-138
OPHN1,25.043303,,2.0652594975550065e-138,1.222943411477197e-135
TUBB2A,24.965061,,1.4654557348565092e-137,8.466045008734458e-135
REXO1L1,24.947346,,2.2817693571044125e-137,1.2868092617232169e-134
ANKRD20A9P,24.856936,,2.175830009004627e-136,1.1985281300763626e-133
NREP,24.54197,,5.269139466196902e-133,2.836473577189541e-130
STMN1,24.471916,,2.94142759861842e-132,1.548236757797242e-129
EOMES,24.349106,,5.925082702349503e-131,3.050902367127181e-128
DDAH2,24.260212,,5.159209151845196e-130,2.6000218717150066e-127
TUBB3,23.977018,,4.8306855311625644e-127,2.383742031064927e-124
ARHGEF26-AS1,23.7834,,4.960693757493937e-125,2.397938619183702e-122
NBEA,23.771389,,6.603682949833976e-125,3.1282966869953513e-122
SPTAN1,23.724188,,2.0298157307622455e-124,9.427101058595009e-122
RTN3,23.3884,,5.608731833550423e-121,2.4601559668421356e-118
METTL21A,23.252415,,1.3447261899007135e-119,5.687711523926482e-117
DBN1,23.12479,,2.6078459985459377e-118,1.0836743916062996e-115
DPYSL4,22.854588,,1.3156870252291305e-115,5.372993599927102e-113
LOC286437,22.79276,,5.409457963786476e-115,2.171668158139771e-112
NRN1,22.78111,,7.05790645752173e-115,2.786226205880995e-112
DPYSL3,22.68145,,6.830194196295673e-114,2.6521308153026113e-111
SUMO2,22.641195,,1.703619812289989e-113,6.508377237725917e-111
GPM6A,22.265444,,7.992564401913137e-110,3.0049504829161045e-107
MAP2,21.969004,,5.700644076999455e-107,2.109772743872017e-104
MYT1L,21.938736,,1.1094274445005388e-106,4.042753607759963e-104
ZBTB18,21.865606,,5.52267506391254e-106,1.98197093278534e-103
MLLT3,21.86328,,5.811644275744536e-106,2.0545463629147026e-103
NEUROD1,21.85208,,7.427438621084746e-106,2.5871516349854896e-103
LINC00478,21.825657,,1.3242219907210753e-105,4.545727836553534e-103
UBC,21.625774,,1.0277887628980652e-103,3.3811395330560514e-101
RBFOX2,21.611954,,1.3865596601067416e-103,4.49891124784771e-101
EIF4G2,21.60029,,1.7848940105784924e-103,5.713108045211105e-101
AP5M1,21.505327,,1.3880182591077819e-102,4.3835467313635895e-100
DACH1,21.448256,,4.741069655591565e-102,1.4775917876623923e-99
OTX2,21.382486,,1.9448579601977228e-101,5.9825851487328915e-99
LPP,21.30622,,9.940625120229804e-101,3.018636494843117e-98
GLIPR1L2,21.177979,,1.524334578247235e-99,4.570302382324558e-97
TUBB,21.089987,,9.82882129814653e-99,2.874141497134552e-96
USP22,21.029387,,3.5318997796207707e-98,1.0202021729280193e-95
HN1,20.914766,,3.92956285520972e-97,1.1213930817891255e-94
KIF21B,20.897728,,5.615522101658073e-97,1.5834435297603942e-94
LHX1,20.892591,,6.253341313117169e-97,1.7425487334410972e-94
ARL6IP1,20.866924,,1.0700018708681593e-96,2.946984222486421e-94
PKM,20.863682,,1.1450590649254201e-96,3.117456208255575e-94
RC3H1,20.575516,,4.5486566046103373e-94,1.2105559588404546e-91
CFLAR,20.53264,,1.1002878942238843e-93,2.895713229176325e-91
EZR,20.484861,,2.9382049804464948e-93,7.64772782053359e-91
CFL1,20.466843,,4.253002165538184e-93,1.09496314448845e-90
XKR9,20.407429,,1.4364272054596897e-92,3.6194909349487456e-90
SERINC1,20.361546,,3.6683396088299415e-92,9.146135997341684e-90
GOLGA8A,20.346567,,4.979534906340763e-92,1.2285964978290345e-89
RALYL,20.327785,,7.302363455446803e-92,1.764936538833806e-89
CHGB,20.296587,,1.3783227262530686e-91,3.297671928689918e-89
ACTG1,20.285887,,1.7134623847823886e-91,4.058507004595566e-89
MARCH6,20.273993,,2.182179583335834e-91,5.117535208999264e-89
CXADR,20.12368,,4.5779620340755105e-90,1.0630745954814954e-87
MAP1B,20.04324,,2.312209093254105e-89,5.317182969205508e-87
KHDRBS2,19.882702,,5.745398121812937e-88,1.2960523801262972e-85
LINC00461,19.835842,,1.4604794711869575e-87,3.263482712691912e-85
LUC7L3,19.803741,,2.763821327752748e-87,6.118118875621644e-85
LPAL2,19.68798,,2.7336818440111075e-86,5.940365885985972e-84
SPC25,19.576395,,2.458128608537606e-85,5.2930212928928854e-83
MLL5,19.49663,,1.172588952784658e-84,2.502156931140307e-82
DDX17,19.425396,,4.7074539348504435e-84,9.955424455434607e-82
GNRHR2,19.387293,,9.880341138993459e-84,2.0710244267097261e-81
DLGAP1,19.378242,,1.1780037300304602e-83,2.4475610832896035e-81
AKAP9,19.290203,,6.4918352791621705e-83,1.3142359865148305e-80
NFIX,19.265244,,1.0517011695848228e-82,2.111067279897128e-80
PKIA,19.18382,,5.052774601793141e-82,1.0057144472106918e-79
YWHAQ,19.174107,,6.090502955317706e-82,1.2021637749971265e-79
RPGRIP1,19.14451,,1.0754441482841602e-81,2.1052041401866626e-79
EIF1,18.990763,,2.0335381665861524e-80,3.9480643453901315e-78
SETBP1,18.91026,,9.389284823727195e-80,1.808086181583759e-77
HNRNPK,18.901722,,1.1038856462215246e-79,2.108599630355083e-77
SPAG9,18.884953,,1.516724527692422e-79,2.874010973033817e-77
BARHL1,18.833157,,4.039424182108066e-79,7.59347628392156e-77
NFIA,18.810915,,6.146673035100244e-79,1.1463787205463338e-76
LINC00340,18.770882,,1.3070054153221879e-78,2.4185726771344798e-76
AFAP1,18.738304,,2.4119215445527383e-78,4.4285871088586167e-76
NEUROG1,18.680866,,7.086025751113969e-78,1.291073891852965e-75
BRD3,18.663597,,9.791361439603977e-78,1.7703678401409147e-75
TNIK,18.614128,,2.468425224843548e-77,4.429327263306384e-75
ACTB,18.407024,,1.1538919907911497e-75,2.0396332607372517e-73
CEP170,18.328386,,4.912571063464945e-75,8.55582045656108e-73
KLRD1,18.14993,,1.285654668270816e-73,2.2227749250118644e-71
H3F3AP4,18.067953,,5.698999892674856e-73,9.711259817114867e-71
PGAP1,18.00423,,1.804877973336396e-72,3.0319389841450974e-70
HSP90AA1,17.929962,,6.882613334529518e-72,1.1400110450466165e-69
MSI1,17.921974,,7.945827538889058e-72,1.2999567928676898e-69
MEX3A,17.921888,,7.958023092367434e-72,1.2999567928676898e-69
UGT8,17.916203,,8.814268203362501e-72,1.4299640867455083e-69
STXBP1,17.906599,,1.0474223822442887e-71,1.6877038466556614e-69
ZIC1,17.90092,,1.1598925568789226e-71,1.8501048428655067e-69
NEK5,17.900732,,1.1638335792745102e-71,1.8501048428655067e-69
RTN1,17.837692,,3.602658345128025e-71,5.613984576493578e-69
HNRNPC,17.819254,,5.010039629166264e-71,7.75606527166223e-69
PTMA,17.816744,,5.2399771766498305e-71,8.007361252008251e-69
AFF4,17.761206,,1.411684849046263e-70,2.143408162468576e-68
MACF1,17.729044,,2.5025372770305286e-70,3.775483945461471e-68
SLC6A3,17.67779,,6.218580642102696e-70,9.263729628229211e-68
ZNF793,17.640833,,1.196839853491785e-69,1.7717717981129014e-67
PGM5P2,17.605026,,2.2540107242074553e-69,3.316055777240856e-67
MBOAT1,17.58125,,3.4293504648791704e-69,5.0140490809338296e-67
SCARB2,17.580597,,3.4690152864757894e-69,5.040926139599114e-67
RREB1,17.5467,,6.303936973200737e-69,9.104576289465406e-67
CADM3,17.512995,,1.1403342000687147e-68,1.6173626265166212e-66
FBLIM1,17.510466,,1.1921392389294846e-68,1.6807744055526055e-66
IRGQ,17.509668,,1.2089742927232216e-68,1.6944239702628537e-66
ZNF471,17.448225,,3.5509109964933117e-68,4.88993475947329e-66
MATR3,17.326927,,2.9466024846931516e-67,4.011104968531149e-65
HYDIN2,17.306988,,4.166461969464989e-67,5.639246754785585e-65
SLC25A4,17.260366,,9.351626408107147e-67,1.2585376312637835e-64
CACNA2D1,17.249647,,1.1258438525498216e-66,1.5065953385025465e-64
HMGN1,17.23824,,1.3714873221539104e-66,1.8250027366594116e-64
LINC00649,17.213121,,2.1170351629368353e-66,2.7857830482956603e-64
KIAA0195,17.06891,,2.5287329762574626e-65,3.290965344815069e-63
ZBTB8A,17.026096,,5.259730093726887e-65,6.807757759563664e-63
HERC2P4,17.000906,,8.086024537807281e-65,1.0408998761005612e-62
ENO2,16.99786,,8.5173821002937e-65,1.0905011482570624e-62
CDH18,16.879498,,6.36850433535396e-64,8.02363796208478e-62
FNBP1,16.873611,,7.036097263235805e-64,8.817830676031918e-62
FGF5,16.858925,,9.02149119995787e-64,1.1246475819063267e-61
CHD7,16.841381,,1.2136947855936524e-63,1.5051086225953535e-61
GDI1,16.82156,,1.6963533763165423e-63,2.0926992745538342e-61
PRDX2,16.806995,,2.1688988518379612e-63,2.6480689796203064e-61
YWHAZ,16.794035,,2.6986159238245195e-63,3.277918808805517e-61
IER2,16.78139,,3.3392787997706346e-63,4.0354162067024104e-61
HSPA8,16.674618,,2.004900429830623e-62,2.374403579048407e-60
ARRDC3-AS1,16.622622,,4.77966313154227e-62,5.576901523828089e-60
KIDINS220,16.608868,,6.011731939553398e-62,6.98009229020891e-60
