names,scores,logfoldchanges,pvals,pvals_adj
ATP1A2,19.884138,,5.583246232578229e-88,1.3224477026484792e-83
WIF1,18.940582,,5.2809989010036506e-80,6.254286998458624e-76
AHNAK,18.292326,,9.526324552873317e-75,5.925218779789578e-71
VIM,18.289646,,1.000628013136803e-74,5.925218779789578e-71
NKD1,18.165407,,9.698522759033116e-74,4.594384201409168e-70
APCDD1,18.020838,,1.3370231827333202e-72,5.278121851036904e-69
PTN,18.004862,,1.784424251975426e-72,6.037981833184277e-69
SPARC,17.722841,,2.794314306075539e-70,8.273266081713153e-67
CLU,17.707502,,3.669983541966012e-70,9.658581130556329e-67
LGALS1,17.648842,,1.0386551124829905e-69,2.4601584994272113e-66
BGN,17.462793,,2.7513980645138125e-68,5.92451041418856e-65
ELN,17.190636,,3.1209266011184504e-66,6.160188956174301e-63
PPP1R1B,17.035198,,4.5021108664148995e-65,8.202845998607946e-62
GSN,16.991358,,9.516128160425524e-65,1.6099929400559926e-61
CD9,16.966171,,1.4615604745278491e-64,2.307901426644442e-61
MMP2,16.941387,,2.2280837324340034e-64,3.181314376756051e-61
LRP4,16.939947,,2.283304247439537e-64,3.181314376756051e-61
FBLN1,16.404308,,1.7814660737912686e-60,2.3442114124344438e-57
COL1A2,16.364368,,3.435753905504777e-60,4.2831193160940075e-57
CACHD1,16.315102,,7.707837197435272e-60,9.128391592922592e-57
COL13A1,16.291758,,1.1293714124432517e-59,1.2738233940538504e-56
LAMP5,16.132854,,1.4992941413674672e-58,1.6141945923831739e-55
COL6A3,16.066639,,4.3714880217324124e-58,4.501872403597996e-55
PCOLCE,15.987766,,1.555085924262746e-57,1.5347402167536416e-54
EPHA3,15.922457,,4.426526232990488e-57,4.193868014184508e-54
PMP22,15.772345,,4.822577502646673e-56,4.393368104911119e-53
COL1A1,15.75317,,6.532268352998248e-56,5.730492896633944e-53
TNFRSF19,15.678802,,2.1120306327952588e-55,1.786627056013875e-52
FZD10,15.65884,,2.8912350063970874e-55,2.3614411159145315e-52
LAMA4,15.6557255,,3.0363310167687854e-55,2.3972845487728484e-52
EMX2,15.64623,,3.52492088875117e-55,2.6932669732567812e-52
IFITM3,15.540713,,1.839254586026636e-54,1.3613932538945906e-51
INADL,15.387436,,1.9875211939524703e-53,1.4265583939381276e-50
ZFP36,15.259313,,1.427448427088926e-52,9.944277483537737e-50
AXIN2,15.162621,,6.252407132126034e-52,4.113736536987145e-49
SLC7A8,15.129497,,1.0348364174249642e-51,6.624631184629109e-49
WWTR1,15.0004015,,7.297663040539599e-51,4.5487485994268665e-48
CES1,14.986419,,9.008160786251541e-51,5.47095631751677e-48
SLC41A1,14.969974,,1.1536664394537157e-50,6.831435821225177e-48
