names,scores,logfoldchanges,pvals,pvals_adj
NRL,76.29959,5.3243713,0.0,0.0
UNC119,69.69999,3.483986,0.0,0.0
IMPG2,69.138985,4.036475,0.0,0.0
ARL4D,60.348732,3.782759,0.0,0.0
AIPL1,60.11,5.8504863,0.0,0.0
GNB3,58.57685,3.320983,0.0,0.0
TMEM233,57.37894,3.6067855,0.0,0.0
VAMP2,57.19182,2.151563,0.0,0.0
XIST,56.585777,3.0699792,0.0,0.0
TUBB4B,53.99422,1.9126701,0.0,0.0
CADPS,52.706486,2.0530303,0.0,0.0
BTBD8,52.185955,3.1098237,0.0,0.0
ATP1B2,52.181515,2.9340258,0.0,0.0
AMER2,51.821598,1.717376,0.0,0.0
PTPRZ1,50.981632,3.15967,0.0,0.0
DAB1,50.002167,2.819316,0.0,0.0
YPEL2,49.906162,2.1301076,0.0,0.0
CPE,49.510277,1.6668582,0.0,0.0
OTX2,49.431618,1.6874654,0.0,0.0
STX3,48.845375,2.4102688,0.0,0.0
ROM1,48.78338,5.66347,0.0,0.0
SEC62,46.859493,1.6716901,0.0,0.0
FAM19A4,46.203217,4.2589912,0.0,0.0
GSTP1,46.103153,1.649873,0.0,0.0
NCKAP5,45.557358,2.9222732,0.0,0.0
PCBP4,45.534,1.5699909,0.0,0.0
DPYSL3,45.301064,1.5887723,0.0,0.0
NISCH,45.206646,2.3244889,0.0,0.0
CHGB,45.026443,1.94295,0.0,0.0
CADM1,44.74697,1.9812552,0.0,0.0
GPC6,44.36366,2.2680464,0.0,0.0
CACNA2D1,43.40075,1.6950806,0.0,0.0
RCVRN,43.074444,7.180821,0.0,0.0
ATP1B1,42.87901,2.195157,0.0,0.0
FSTL5,42.704803,2.6551795,0.0,0.0
PCDH17,42.566917,3.045144,0.0,0.0
EDIL3,42.406727,2.3809156,0.0,0.0
ZNF385B,42.278996,3.2040138,0.0,0.0
PTPN13,41.747036,4.1025977,0.0,0.0
ANKRD33B,41.521885,5.0652885,0.0,0.0
USP2,41.302315,3.36605,0.0,0.0
SELENOW,40.818527,1.4604731,0.0,0.0
SNAP25,40.47513,1.976725,0.0,0.0
PIK3R1,40.465454,2.1047177,0.0,0.0
NTM,39.95039,2.5305521,0.0,0.0
DOK6,39.549046,2.1965601,0.0,0.0
CKB,39.315212,1.4578282,0.0,0.0
SSTR2,39.309017,1.6162173,0.0,0.0
SNTB2,39.277107,2.5835118,0.0,0.0
PCLO,39.271023,1.7148942,0.0,0.0
PCP4,39.02428,4.982914,0.0,0.0
SRRM4,39.007603,1.5367318,0.0,0.0
SYP,38.879578,1.5001196,0.0,0.0
LINC01480,38.712864,2.8879695,0.0,0.0
CCDC102B,38.680653,3.6924007,0.0,0.0
TULP1,38.087673,2.6984308,0.0,0.0
CRYAB,38.011925,2.6692405,0.0,0.0
PCDH9,37.99731,2.1761682,0.0,0.0
IGF2BP3,37.814682,2.382021,0.0,0.0
CLSTN1,37.647366,1.6588988,3.612938260309e-310,1.5897520630320386e-307
MAB21L2,37.492374,3.471897,1.2261154417271345e-307,5.308091059902906e-305
KCNH6,37.205936,3.3592997,5.4709402280073046e-303,2.33088105809435e-300
RIMS2,36.855263,2.0282252,2.4086401580324278e-297,1.0101611012773186e-294
ACSL3,36.803722,2.0098886,1.6096520644812943e-296,6.64687247119114e-294
DST,36.740448,1.278161,1.6520208379318102e-295,6.718468380443593e-293
GABRG2,36.51061,1.8521341,7.526566325620532e-292,3.015232339492249e-289
VTN,36.482338,3.5717266,2.113618629450532e-291,8.3428878872179e-289
GK5,36.44093,2.3103714,9.576674587796026e-291,3.725326414652654e-288
LHX4,35.593506,1.5630196,1.7655683411343355e-277,6.491728745806397e-275
KCNB1,35.342083,2.9202814,1.326624217270411e-273,4.81188116429123e-271
ATP6V0A1,35.080383,1.360417,1.3424478890089756e-269,4.804352505185322e-267
NT5DC2,34.698345,1.6266799,8.344134478688976e-264,2.946906757138037e-261
MXRA7,34.657223,2.193793,3.477289510171992e-263,1.2121289317211225e-260
CLCN3,34.594406,1.62286,3.06644470471372e-262,1.0552107989643712e-259
HACD3,34.578007,1.3910421,5.409832720619341e-262,1.8380420260018192e-259
ARHGAP5,34.551014,1.3673246,1.3762284500923594e-261,4.617418478616127e-259
MT-ND4L,34.49617,0.9523426,9.155587186263242e-261,3.0338903168702677e-258
DDX17,34.495327,0.951313,9.426374154531193e-261,3.0855281546557533e-258
PDE4DIP,34.074085,2.6596873,1.7857173917161225e-254,5.7747518688014995e-252
PNCK,34.041527,3.0788555,5.417418535753266e-254,1.7310587014065884e-251
SEZ6L2,33.954853,1.2585613,1.0343331482634053e-252,3.2661807097103605e-250
MAP1B,33.7104,1.0512849,4.070358462974952e-249,1.255775764421962e-246
GNAT1,33.57141,7.0244803,4.385904142588004e-247,1.3377506033091434e-244
WASF3,33.543327,1.7718941,1.1263174189603025e-246,3.3967961620576944e-244
NR2E3,33.502647,6.5142255,4.4102821278883456e-246,1.3152931399405674e-243
SERPINF1,33.46635,2.2549865,1.4886332916658283e-245,4.390813866110164e-243
SYNE1,33.44735,1.964002,2.8127075464985303e-245,8.206074266909462e-243
GNB5,33.393566,1.8866297,1.6998910101879232e-244,4.906104796177855e-242
MAP1LC3A,33.381294,1.3995799,2.561859984360229e-244,7.315200408533288e-242
TERF2IP,33.25039,1.1187019,2.0150380558737505e-242,5.633920464344514e-240
FOXG1,33.136677,2.6364455,8.810454802099375e-241,2.4379527561149416e-238
SV2C,33.124187,3.2901561,1.3332388300249514e-240,3.651577901704053e-238
ZBTB20,33.005592,1.2618113,6.752182963463927e-239,1.8123534292233526e-236
CPLX3,32.96919,2.223277,2.2463933866123436e-238,5.969846028719002e-236
SON,32.792446,0.8149255,7.5450392587922234e-236,1.985454889659236e-233
PDC,32.784847,6.490049,9.682337123747941e-236,2.5231418518302766e-233
EPS8,32.7802,1.7922697,1.127613653607558e-235,2.910219045815429e-233
CDHR1,32.72571,1.6821055,6.729609764951157e-235,1.7202805304862287e-232
MAK,32.515762,2.696041,6.3843188031948124e-232,1.6166179339297354e-229
