names,scores,logfoldchanges,pvals,pvals_adj
RPS17,59.683605,3.6259756,0.0,0.0
RPL31,59.216457,3.1553953,0.0,0.0
RPL13A,59.02986,2.5553916,0.0,0.0
RPL38,58.66348,2.56609,0.0,0.0
RPL7,58.624058,2.8168635,0.0,0.0
RPLP2,57.943497,2.4779394,0.0,0.0
RPL34,57.219833,2.4749138,0.0,0.0
RPS18,57.03523,2.5073614,0.0,0.0
RPL36A,56.59869,2.8239074,0.0,0.0
RPS7,56.459297,2.3424153,0.0,0.0
RPS21,56.375828,2.190902,0.0,0.0
RPL27A,55.963318,2.4467473,0.0,0.0
RPL37A,54.0494,2.1168828,0.0,0.0
RPL39,52.80412,2.35707,0.0,0.0
RPS26,52.758953,2.4907477,0.0,0.0
RPS27A,52.61336,2.0587401,0.0,0.0
RPL35,52.327953,2.117865,0.0,0.0
HNRNPA1,52.3243,1.8651474,0.0,0.0
RPS15A,51.73192,2.262993,0.0,0.0
RPL35A,51.255875,2.1403477,0.0,0.0
RPL41,51.13803,2.0412948,0.0,0.0
RPL21,50.83375,2.0382838,0.0,0.0
RPS8,50.598763,2.1638503,0.0,0.0
RPL29,50.31993,2.1731176,0.0,0.0
RPS2,49.6495,2.1861699,0.0,0.0
RPL36,49.337723,2.0174417,0.0,0.0
RPS14,48.79586,2.0169144,0.0,0.0
RPL32,48.332092,1.9458795,0.0,0.0
RPS15,48.206642,1.8763226,0.0,0.0
RPL8,47.909554,1.8878691,0.0,0.0
EEF1A1,47.90428,1.6625277,0.0,0.0
RACK1,47.83594,1.9654682,0.0,0.0
RPS5,47.04092,1.9577382,0.0,0.0
RPL10A,46.905,1.8861967,0.0,0.0
RPL3,46.836338,1.6219127,0.0,0.0
RPL12,46.64893,2.0225296,0.0,0.0
BSG,46.636562,2.659084,0.0,0.0
RPL10,46.5542,1.7407546,0.0,0.0
RPL11,46.328876,1.6972859,0.0,0.0
RPL23,46.101032,1.7614461,0.0,0.0
RPS6,46.049026,1.903568,0.0,0.0
RPS12,45.913086,1.9933397,0.0,0.0
RPL14,45.883816,1.7368894,0.0,0.0
RPL5,45.140377,1.7541033,0.0,0.0
RPS19,44.615955,1.7990363,0.0,0.0
RPS25,44.550457,1.7314199,0.0,0.0
RPS29,44.51457,1.8324753,0.0,0.0
RPS20,44.37733,1.8258407,0.0,0.0
RPS16,44.339558,1.7146771,0.0,0.0
PRL,44.312553,2.8764796,0.0,0.0
RPL9,44.292953,1.705191,0.0,0.0
RPL18,44.086014,1.626857,0.0,0.0
RPS24,44.07123,1.6986942,0.0,0.0
NDUFA4,43.94506,1.9183961,0.0,0.0
